--- Terminal on COM3 | 921600 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ
Piano calibration (48kHz) - ENTER starts capture.
BUILD_TAG=cal_v7_shift12_logspec_autoshift

FS=48000 N=4096 HOP=256 rows/secÔëê187.50
Models JSON: /models.json
Noise JSON:  /noise.json

Commands:
  <ENTER>            start recording current key
  start <idx>        jump to key index (0..84)
  start <label>      jump to key label (e.g. start G#1)
  redo               redo last recorded key (overwrite in /models.json)
  redo prev          redo key before last recorded
  noise              record 10s silence -> /noise.json
  noise show         show if /noise.json exists
  help               show this help

NEXT: key_idx=0 label=A0 ÔÇö press ENTER to record (or type help)
OK: start at key_idx=41 label=D4

NEXT: key_idx=41 label=D4 ÔÇö press ENTER to record (or type help)
CAP_BEGIN {"type":"CAP_BEGIN","key_idx":41,"key":"D4","fs":48000,"n":4096,"hop":256,"ms":10500,"peaks":8,"fmin":20.0,"fmax":4000.0,"resp_ms_init":200,"settle_ms":200,"shift_right_init":12,"spec_total":"log10(power/N+1)"}
INSTRUCTIONS:
  - Keep room silent for 1s.
  - Then PRESS+HOLD when told (3 times), with releases in between.
  - After final press, let it ring (tail).
  - Do NOT touch other keys.

SILENCE (1s)...
PRESS + HOLD (2s)...
RELEASE (1s)...
PRESS + HOLD (2s)...
RELEASE (1s)...
PRESS + HOLD (2s)...
CSV_BEGIN
type,t_ms,key_idx,key,cap_phase,rms_ac,ac_peak,zc,min,max,spec_total_log10,centroid_hz,bandwidth_hz,rolloff85_hz,flatness,band1_20_80,band2_80_200,band3_200_500,band4_500_1280,band5_1280_2500,band6_2500_4000,p1_hz,p1_mag,p2_hz,p2_mag,p3_hz,p3_mag,p4_hz,p4_mag,p5_hz,p5_mag,p6_hz,p6_mag,p7_hz,p7_mag,p8_hz,p8_mag
CAL_WIN,7423,41,D4,4,148.304,758.318,255.0,-503.0,770.0,7.463,843.89,993.30,1945.31,0.463285,205734.672,424080.688,1044728.250,537539.312,336720.688,293709.906,292.97,149120.750,210.94,97496.828,140.62,71559.781,375.00,66551.836,328.12,57858.160,257.81,50485.273,515.62,29538.445,562.50,25380.867
CAL_WIN,7442,41,D4,4,284.296,1680.822,235.0,-1668.0,1055.0,7.515,832.68,988.47,1886.72,0.454209,235800.406,416851.563,1153558.500,569992.500,359961.563,303358.063,281.25,144101.891,210.94,112337.914,187.50,84381.414,328.12,61559.980,375.00,60046.895,140.62,51725.863,515.62,30689.953,421.87,27854.846
CAL_WIN,7460,41,D4,4,1032.702,10538.537,277.0,-10608.0,6627.0,7.670,820.98,978.75,1886.72,0.446362,254843.078,614201.437,1344432.500,660910.000,441277.938,363082.563,281.25,163384.312,210.94,141799.344,187.50,128929.391,152.34,86051.992,128.91,83484.242,328.12,78941.555,386.72,63994.336,363.28,48602.078
CAL_WIN,7479,41,D4,4,2904.538,23395.803,217.0,-23413.0,23041.0,8.139,986.24,979.87,2121.09,0.536656,317645.531,1318315.875,1944563.125,2286077.000,1376217.375,981717.812,187.50,215419.109,281.25,203247.734,210.94,184401.453,328.12,148620.500,152.34,138919.516,128.91,125553.516,609.37,110939.008,515.62,104796.430
CAL_WIN,7498,41,D4,4,4084.699,23401.643,219.0,-23413.0,23041.0,8.969,1059.80,957.50,2144.53,0.564612,613160.937,2750680.000,5064610.000,7646442.500,4345056.500,2825236.500,187.50,454301.531,328.12,423605.250,281.25,414888.219,609.37,363770.031,585.94,334067.406,257.81,257427.250,480.47,205492.375,410.16,152209.906
CAL_WIN,7517,41,D4,4,4453.363,23288.242,205.0,-23413.0,23041.0,9.691,1026.85,940.39,2074.22,0.546450,1265746.250,5014901.000,13591854.000,16943688.000,9149996.000,5951462.000,281.25,996722.000,328.12,916026.250,187.50,874445.312,585.94,786284.437,257.81,783830.250,480.47,441419.281,410.16,356021.594,1195.31,325764.313
CAL_WIN,7535,41,D4,5,4704.307,23261.203,157.0,-23413.0,23041.0,10.213,1002.73,930.63,2027.34,0.536400,2074128.125,7991738.000,25871882.000,30207110.000,15369099.000,10073212.000,281.25,1904643.500,199.22,1513940.000,257.81,1503860.750,585.94,1355777.500,492.19,797012.750,433.59,725267.750,1183.59,600829.187,773.44,537550.750
CAL_WIN,7554,41,D4,5,4801.104,23237.301,108.0,-23413.0,23041.0,10.590,988.62,927.03,2003.91,0.529395,2913258.000,11710063.000,40194056.000,45756660.000,22452288.000,14748422.000,292.97,3199812.500,199.22,2433428.250,585.94,1992304.125,503.91,1414940.125,433.59,1112475.750,1183.59,907054.375,773.44,860653.437,679.69,844766.562
CAL_WIN,7573,41,D4,5,4903.297,23283.182,188.0,-23413.0,23041.0,10.860,981.44,927.38,1968.75,0.524639,3675624.750,15777393.000,54680912.000,61453948.000,29632622.000,19490214.000,292.97,4710726.500,199.22,3426508.500,585.94,2574415.750,503.91,2263351.000,410.16,1476586.750,445.31,1465191.625,773.44,1216831.500,1183.59,1190802.375
CAL_WIN,7592,41,D4,5,4971.956,23308.164,191.0,-23413.0,23041.0,11.048,976.52,928.42,1957.03,0.528150,4534511.000,19641574.000,67512712.000,75184904.000,36165368.000,23613222.000,292.97,6197816.000,199.22,4360062.500,503.91,3242509.750,585.94,3022896.500,410.16,1831122.375,445.31,1795084.750,773.44,1560247.000,691.41,1501293.875
CAL_WIN,7611,41,D4,5,5044.354,23298.734,188.0,-23413.0,23041.0,11.168,973.81,929.94,1945.31,0.531743,5365653.500,22628950.000,77033192.000,85147688.000,41188696.000,26555370.000,292.97,7420675.500,199.22,5114717.500,503.91,4256936.500,585.94,3256345.500,398.44,2182742.250,445.31,2038651.625,773.44,1823100.125,1031.25,1797647.250
CAL_WIN,7629,41,D4,5,5099.102,23331.371,178.0,-23413.0,23041.0,11.227,974.18,932.85,1968.75,0.529690,5937879.000,24307816.000,81869456.000,89864136.000,44066180.000,28032596.000,292.97,8152927.000,210.94,5651802.000,503.91,5202777.000,585.94,3231314.750,398.44,2495574.000,1031.25,2150491.500,445.31,2146256.000,773.44,1967674.750
CAL_WIN,7648,41,D4,5,5142.776,23372.410,156.0,-23413.0,23041.0,11.232,978.74,937.33,1992.19,0.526354,6176953.500,24443762.000,81377288.000,88809160.000,44778976.000,27919788.000,304.69,8403425.000,503.91,5970190.000,199.22,5821871.500,597.66,3002466.250,398.44,2665808.500,1031.25,2401236.250,445.31,2098127.250,691.41,2049754.500
CAL_WIN,7667,41,D4,5,5175.059,23375.379,151.0,-23413.0,23041.0,11.186,989.14,943.49,2015.63,0.525556,6074962.500,23055218.000,75759048.000,82667576.000,43574540.000,26383790.000,304.69,8279518.000,503.91,6462489.500,199.22,5739530.000,398.44,2659723.000,597.66,2587852.750,574.22,2520899.000,1031.25,2503927.500,339.84,2414992.500
CAL_WIN,7685,41,D4,5,5213.336,23384.270,151.0,-23413.0,23041.0,11.092,1008.73,952.00,2097.66,0.524961,5710837.000,20411452.000,65972924.000,72690248.000,40936820.000,23964754.000,304.69,7692202.000,503.91,6614857.000,199.22,5396139.000,398.44,2485142.500,1019.53,2454486.500,339.84,2215287.250,539.06,2097011.000,597.66,2035500.750
CAL_WIN,7704,41,D4,5,5250.520,23348.389,145.0,-23413.0,23041.0,10.959,1041.47,960.53,2191.41,0.524877,5235505.500,17016902.000,53728812.000,61247048.000,37767108.000,21149230.000,304.69,6758005.500,503.91,6408669.500,199.22,4864176.000,1019.53,2504717.250,386.72,2188275.500,339.84,1934447.875,691.41,1707010.500,539.06,1686964.875
CAL_WIN,7723,41,D4,5,5291.977,23333.934,148.0,-23413.0,23041.0,10.802,1087.65,965.53,2261.72,0.529173,4701765.000,13551697.000,41690168.000,50987088.000,34870632.000,18446692.000,503.91,5875537.500,304.69,5655659.500,199.22,4226562.500,281.25,3712210.500,1019.53,2486529.250,386.72,2046659.625,339.84,1613637.625,1207.03,1522220.750
CAL_WIN,7742,41,D4,5,5336.833,23333.275,154.0,-23413.0,23041.0,10.648,1135.83,964.11,2285.16,0.537777,4047981.500,10603853.000,32548134.000,43537276.000,32815942.000,16309512.000,503.91,5108548.000,304.69,4599419.500,199.22,3590596.000,281.25,2784658.750,1019.53,2392211.750,386.72,1879697.750,222.66,1536329.875,1207.03,1482986.625
CAL_WIN,7760,41,D4,5,5296.336,23382.602,154.0,-23413.0,23041.0,10.523,1181.03,966.55,2355.47,0.558011,3292437.000,8398399.000,26391842.000,39849628.000,30669508.000,15355602.000,503.91,4244708.000,304.69,3799054.750,199.22,3031640.250,1019.53,2217170.500,281.25,1994812.375,386.72,1690894.375,1207.03,1455323.000,820.31,1154620.000
CAL_WIN,7779,41,D4,5,4612.932,20051.277,156.0,-16223.0,19989.0,10.435,1218.83,976.36,2402.34,0.575468,2609525.500,7018778.500,23524620.000,37277160.000,29250988.000,15174487.000,515.62,3680275.750,304.69,3383208.000,199.22,2618508.500,1019.53,1978549.750,386.72,1487749.500,1195.31,1440322.375,281.25,1403631.500,820.31,1178948.875
CAL_WIN,7798,41,D4,5,3697.921,13564.763,158.0,-13625.0,11806.0,10.377,1258.02,987.49,2437.50,0.603483,2080298.500,6380965.000,20827928.000,35716104.000,28513968.000,15181508.000,515.62,3588322.000,304.69,3253315.500,199.22,2342838.250,1007.81,1730110.750,1195.31,1427405.875,386.72,1341437.125,796.87,1222933.375,820.31,1073326.375
CAL_WIN,7816,41,D4,5,3315.134,13686.553,153.0,-13625.0,9230.0,10.347,1283.77,994.99,2460.94,0.613082,1674200.625,5885031.000,18860182.000,34684356.000,27451072.000,15025132.000,515.62,3444551.000,304.69,3268656.500,199.22,2102031.250,1007.81,1614961.375,796.87,1360780.875,1195.31,1338809.000,386.72,1225482.375,691.41,1034404.625
CAL_WIN,7835,41,D4,5,3031.559,10467.049,161.0,-10351.0,9128.0,10.340,1290.09,998.10,2472.66,0.592698,1405688.500,5349438.500,18106470.000,33450836.000,26201430.000,14484395.000,503.91,3404506.250,304.69,3338373.250,210.94,2163297.750,796.87,1515962.250,1007.81,1417128.500,398.44,1322149.500,1195.31,1191824.875,691.41,1114768.250
CAL_WIN,7854,41,D4,5,2942.369,8990.449,157.0,-8638.0,9128.0,10.353,1281.83,996.11,2460.94,0.572951,1245945.375,4865667.000,18452246.000,31921200.000,25541586.000,13759985.000,503.91,3886387.000,304.69,3449629.750,210.94,2225753.750,796.87,1660013.625,398.44,1415191.625,691.41,1231769.375,1007.81,1179502.750,1195.31,1006765.375
CAL_WIN,7873,41,D4,5,2841.820,8712.615,143.0,-8638.0,7448.0,10.376,1262.19,991.70,2437.50,0.565396,1155147.125,4698743.500,19315030.000,30519416.000,25170930.000,13100190.000,503.91,4352297.500,304.69,3567208.500,210.94,2256413.500,796.87,1760515.500,398.44,1476167.000,691.41,1363542.125,1007.81,937229.000,1710.94,911919.187
CAL_WIN,7891,41,D4,5,2787.518,8601.015,148.0,-8573.0,7448.0,10.398,1241.79,984.82,2425.78,0.541426,1107058.375,4554022.500,19989932.000,29243672.000,24912942.000,12522852.000,503.91,4715948.500,304.69,3667538.250,210.94,2292237.500,796.87,1796127.875,398.44,1505053.375,691.41,1486172.500,1335.94,963996.375,1710.94,861035.000
CAL_WIN,7910,41,D4,5,2715.266,7513.190,147.0,-7503.0,6685.0,10.413,1220.89,977.08,2390.63,0.518981,1180268.875,4511369.500,20324030.000,28568964.000,24688666.000,12049136.000,503.91,4939551.000,304.69,3700999.250,210.94,2353552.500,796.87,1776181.750,691.41,1580486.125,398.44,1511279.250,1335.94,990583.375,1710.94,783395.625
CAL_WIN,8031,41,D4,5,2672.566,6661.321,142.0,-6694.0,6263.0,10.415,1200.98,971.65,2378.91,0.523939,1424684.125,4654226.000,20503806.000,28785532.000,24407078.000,11804762.000,503.91,4997817.000,304.69,3667222.250,210.94,2397338.000,796.87,1718063.250,691.41,1640403.625,398.44,1477010.250,1335.94,992953.437,1734.38,798353.500
CAL_WIN,8049,41,D4,5,2648.283,6606.847,134.0,-6694.0,5895.0,10.404,1183.05,963.14,2296.88,0.530898,1620388.375,4964150.500,20543762.000,29743904.000,24091916.000,11599252.000,503.91,4873017.000,304.69,3539590.500,210.94,2379904.250,691.41,1645251.875,796.87,1628741.250,398.44,1388916.500,1324.22,1019907.187,1734.38,818581.937
CAL_WIN,8068,41,D4,5,2637.710,6595.989,128.0,-6694.0,5895.0,10.380,1164.98,952.46,2285.16,0.541378,1733350.625,5636660.000,20649240.000,31085830.000,23891158.000,11431730.000,503.91,4581148.500,304.69,3293166.000,210.94,2239468.750,691.41,1599143.375,796.87,1504320.000,386.72,1250063.250,1324.22,986229.000,1734.38,800527.562
CAL_WIN,8087,41,D4,5,2613.465,6553.248,127.0,-6694.0,5895.0,10.348,1148.11,942.38,2261.72,0.552998,1742703.625,6500661.500,20939692.000,32482816.000,23770226.000,11268161.000,503.91,4166085.250,304.69,2897040.000,199.22,2027017.875,691.41,1503848.500,796.87,1339401.375,386.72,1326511.625,1335.94,872203.000,1546.88,781996.437
CAL_WIN,8106,41,D4,5,2581.731,6610.006,131.0,-6694.0,5895.0,10.311,1135.85,935.19,2238.28,0.561962,1650844.250,7367011.500,21225924.000,33571984.000,23436740.000,11110230.000,503.91,3680439.750,304.69,2353396.250,199.22,2163162.750,386.72,1378303.625,691.41,1370912.375,796.87,1139615.625,339.84,947270.625,1335.94,779835.187
CAL_WIN,8124,41,D4,5,2533.249,6611.732,131.0,-6694.0,5895.0,10.273,1126.65,928.30,2214.84,0.570699,1489678.625,8042529.500,21266066.000,34263960.000,22765740.000,10823855.000,503.91,3171725.250,199.22,2257823.750,292.97,2127612.500,316.41,1788105.000,386.72,1395093.500,222.66,1247155.625,691.41,1213924.125,339.84,1155435.125
CAL_WIN,8143,41,D4,5,2467.792,6636.767,129.0,-6694.0,5895.0,10.239,1120.35,924.22,2191.41,0.571700,1318416.500,8386181.000,20966110.000,33982136.000,21630998.000,10384461.000,503.91,2682707.500,199.22,2319096.250,292.97,2056960.750,316.41,1892532.000,386.72,1399875.000,222.66,1228570.625,527.34,1142852.875,691.41,1051611.125
CAL_WIN,8162,41,D4,5,2397.748,6688.321,125.0,-6694.0,5895.0,10.207,1113.24,923.77,2191.41,0.556101,1157517.875,8337225.500,20517990.000,32768170.000,19905878.000,9842993.000,199.22,2342978.500,503.91,2245351.000,292.97,2039907.000,316.41,1935371.250,386.72,1387471.500,222.66,1221043.625,527.34,1089994.250,1019.53,1088170.375
CAL_WIN,8181,41,D4,5,2314.384,6661.495,124.0,-6694.0,5415.0,10.178,1096.79,923.26,2144.53,0.544752,1018318.875,7919111.500,21073132.000,31131044.000,18181954.000,9281763.000,199.22,2352382.500,292.97,2086276.875,316.41,1918257.875,503.91,1872673.875,386.72,1371794.000,222.66,1189972.500,1019.53,1180473.750,527.34,974150.125
CAL_WIN,8199,41,D4,5,2212.050,6093.306,125.0,-6114.0,5266.0,10.149,1083.89,921.45,2109.38,0.540416,940181.812,7241307.500,21072824.000,29511102.000,16770418.000,8663964.000,199.22,2335949.000,292.97,2213400.750,316.41,1807945.125,503.91,1558411.375,386.72,1331567.125,1019.53,1252098.875,1113.28,918429.312,1207.03,862183.687
CAL_WIN,8218,41,D4,5,2133.744,5421.126,125.0,-5475.0,5193.0,10.119,1084.51,921.55,2109.38,0.539370,933890.812,6350169.000,20172260.000,27526708.000,15834221.000,8097427.000,292.97,2373964.250,199.22,2298883.750,1019.53,1305591.125,503.91,1282972.250,386.72,1280894.875,1207.03,901916.687,1113.28,851819.125,785.16,702687.625
CAL_WIN,8237,41,D4,5,2048.920,5393.783,130.0,-5475.0,5193.0,10.088,1097.95,925.35,2144.53,0.544755,987366.687,5342925.000,18773062.000,25083736.000,15131012.000,7653458.000,292.97,2542620.000,199.22,2224553.500,1019.53,1336269.875,515.62,1219222.125,386.72,1217834.000,1207.03,932223.937,1113.28,763903.625,175.78,711856.062
CAL_WIN,8255,41,D4,5,1987.699,5394.579,132.0,-5475.0,5193.0,10.056,1115.61,930.35,2167.97,0.534373,1010291.562,4679602.500,16975656.000,22521812.000,14541462.000,7220886.000,292.97,2677738.250,199.22,2130188.000,1019.53,1333720.250,515.62,1332496.875,386.72,1168736.875,1207.03,955738.875,796.87,703911.375,1113.28,678828.000
CAL_WIN,8274,41,D4,5,1928.228,5381.159,128.0,-5475.0,4841.0,10.027,1129.25,934.85,2179.69,0.531256,987004.500,4550105.000,15276489.000,20476444.000,14128408.000,6883203.000,292.97,2764603.500,199.22,2034240.750,515.62,1385493.500,1019.53,1302017.750,386.72,1135954.500,1207.03,963846.687,796.87,725449.062,1113.28,603344.437
CAL_WIN,8293,41,D4,5,1899.567,5404.719,120.0,-5475.0,4490.0,10.000,1133.73,935.28,2203.13,0.529071,983570.187,4531169.500,14191809.000,19133016.000,13932294.000,6607029.000,292.97,2785276.500,199.22,1963714.500,515.62,1410229.625,1019.53,1248508.625,386.72,1124218.750,1207.03,941689.250,796.87,690783.500,1113.28,539243.500
